Superorder,Order,Family,Genus,Species,Source_year,AuthorYear,DataSource,Source_observation,General_data_type,Unit,Unit_time ,Unit_spatial,Unit_gear,Unit_transformation,Unit_freeform,Model,Sampling_method_general,Sampling_method_info,Dataset_location,Dataset_representativeness_experts,Experts_for_representativeness,Coastal_province,Pelagic_province,FAO_area,Dataset_map,Latitude ,Longitude,Ocean,Datamined,Variance,PageAndFigureNumber,LineUsed,PDFPage,ActualPage,FigureName,FigureData,Comments,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2002,Cortes_2002b,"Cortés, Enric. Catches and catch rates of pelagic sharks from the northwestern Atlantic, Gulf of Mexico, and Caribbean. ICCAT Coll. Vol. Sci. Pap 54.4 (2002): 1164-1181.","fisheries, fishery_independent, other",sCPUE,individual,NA,NA,NA,NA,NA,GLM,longline,NA,West Atlantic,NA,NA,"5,6,12","8, 26, 28, 31,32","21,31, 41",N,27,-68,Atlantic,Y,Y,p18f4a,NA,18,18,Cortes_2002_BlueShark,Cortes_2002_BlueShark.txt,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9159,2.516,2.5181,1.5659,0.312,0.8164,2.225,1.9259,0.8226,0.3726,0.2241,0.2764,0.4292,0.5316,0.3831,0.335,0.4879,0.4898,0.9442,0.7955,0.6971,0.2973,0.3498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2014,Francis_2014c,"Francis, M. P., Clarke, S. C., Griggs, L. H., & Hoyle, S. D. (2015). Indicator based analysis of the status of New Zealand blue, mako and porbeagle sharks. New Zealand Fisheries Assessment Report 2014/69. 109 p.",fishery_independent,sCPUE,individual,NA,NA,1000hook,NA,NA,negative_binomial_model,longline,NA,New-Zealand EEZ,South Pacific,NA,NA,"20,22,36",81,Y,-39,173,Pacific,Y,Y,p34f19,rigth panel,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.438528533,16.59742265,12.97698618,11.44526305,9.008430807,8.764747582,8.903995139,6.432351005,4.204390096,6.014608335,11.20157983,8.729935693,9.008430807,14.29983797,10.85346093,11.44526305,10.74902527,17.57215555,26.10106841,NA,NA,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2016,ICCAT_2016,International Commission for the Conservation of Atlantic Tunas (ICCAT). Report of the 2015 Blue Shark Stock Assessment. SCRS/2015/018,stock_assessment,standardized_biomass,1000ton,NA,NA,NA,NA,SSB,Stock synthesis,multiple,NA,North Atlantic,North Atlantic,IUCN Pelagic sharks and rays - Dallas Nov 2018,NA,"25,26,28,31,32","21,27,31,34",N,30,-40,Atlantic,N,N,p35f14,run 6,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140000,140850,140830,140810,138180,133810,134660,144200,146790,141550,133710,126730,131060,128430,117970,107520,100540,89213.4456,79627.0735,71779.8264,63063.9798,53478.5707,45631.3235,40392.7635,37763.8538,43829.6056,50765.8826,52483.8221,48115.7875,44616.3525,41987.4429,43705.3824,43685.16,53228.1983,62774.1256,66231.19,66211.9306,64451.6204,60952.1853,55713.6254,53955.2411,52194.9308,59130.245,NA,NA,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2017,ISC_2017,"ISC Shark Working Group. 2017. Stock Assessment and Future Projections of Blue Shark in the North Pacific Ocean Through 2015. WCPFC Scientific Committee 13th Regular Session. WCPFC-SC13-2017/SA-WP-10, Rarotonga, Cook Islands, 95.",stock_assessment,standardized_biomass,ton,NA,NA,NA,NA,female_spawning_biomass,stock_synthesis,multiple,NA,North Pacific,North Pacific,IUCN Pelagic sharks and rays - Dallas Nov 2018,NA,"9,14,15","61,71,77",Y,0,175,Pacific,Y,Y,p67f14,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310811.223,310811.223,310811.223,312688.8815,315818.3123,320199.5153,322077.1738,322077.1738,321451.2876,318947.743,313940.6538,307681.7922,301422.9307,291408.7522,277639.2568,261366.2168,246344.9491,233201.3399,219744.7876,206601.1783,201907.0322,203784.6906,201281.146,201907.0322,207227.0645,209104.723,218805.9583,224125.9907,231323.6814,243215.5184,250726.1522,259488.5584,278891.0292,300171.1584,312062.9953,312688.8815,318947.743,316444.1984,318947.743,314566.5399,307055.9061,298919.3861,296415.8415,300797.0446,308286.1595,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2009,Kleiber_2009,"Kleiber et al. 2009. North Pacific blue shark stock assessment. U.S. Dep. Commer., NOAA Tech. Memo., NOAA-TM-NMFS-PIFSC-17, 74 p. ",stock_assessment,standardized_biomass,NA,NA,NA,NA,NA,NA,surplus_production,multiple,pelagic,North Pacific,NA,NA,NA,"3,5,6,7,9,12,14,15","61,67,71,77",Y,30,-175,Pacific,Y,Y,p42f13,line until 2002,50,50,Kleiber_2009_BlueShark,Kleiber_2009_BlueShark.txt,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478930.5,482917.84,484626.7,484057.08,484057.08,482917.84,476652.02,463910.52,457344.9,449879.88,445113.06,439356.9,434710,431142.38,424576.76,418101.08,420079.76,424037.12,433690.68,443524.12,451468.82,460073.08,466638.7,475003.12,479500.12,483487.46,484057.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2009,Liu_2009,"Liu, K. M., Joung, S. J., & Tsai, W. P. (2009). Preliminary estimates of blue and mako sharks by-catch and CPUE of the Taiwanese longline fishery in the Atlantic Ocean. Collective Volume of Scientific Papers ICCAT, 64, 1703-1716.",fishery_independent,sCPUE,individual,NA,NA,1000hook,NA,NA,GLM,longline,pelagic,South Atlantic,NA,NA,NA,"8,33,27,33","31,34,41,47",Y,-15,-15,Atlantic,Y,N,p8f2,Blue sharks panel; Standardized ,11,1713,Liu_2009_BlueShark,Liu_2009_BlueShark.txt,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2433,0.2436,0.2439,0.3003,0.3006,0.2822,0.2639,0.2642,0.2084,0.3583,0.3025,0.3028,0.3966,0.5464,0.9952,0.9022,0.4913,0.3421,0.6414,0.567,0.4925,0.4741,0.4371,0.4748,0.5125,0.4567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2009,Liu_2009,"Liu, K. M., Joung, S. J., & Tsai, W. P. (2009). Preliminary estimates of blue and mako sharks by-catch and CPUE of the Taiwanese longline fishery in the Atlantic Ocean. Collective Volume of Scientific Papers ICCAT, 64, 1703-1716.",fishery_independent,sCPUE,individual,NA,NA,1000hook,NA,NA,GLM,longline,pelagic,North Atlantic,NA,NA,NA,"25,26,28,31,32","21,27,31,34",Y,30,-40,Atlantic,Y,N,p8f4,Blue sharks panel; Standardized ,13,1715,Liu_2009_BlueSharkN,Liu_2009_BlueSharkN.txt,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3646,0.4799,0.3844,0.3463,0.2891,0.2511,0.2706,0.386,0.4055,1.7859,1.1537,2.6875,1.1543,0.8671,0.4074,0.5994,0.3697,0.3891,0.3895,0.3514,0.3901,0.4863,0.4483,0.3911,0.4872,0.4109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2008,Petersen_2008,Petersen et al. 2008 - Understanding and Mitigating Vulnerable Bycatch in southern African Trawl and Longline Fisheries,fishery_independent,sCPUE,individual,NA,NA,1000hook,NA,NA,GLM,longline,pelagic,South-Africa EEZ and close high seas,NA,NA,"51,50,20","4,23,21,33,36","47,51",Y,-36,22,"Atlantic, Indian",Y,N,p67f3,panel a,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.55728309,21.68218546,16.19892515,12.88361482,8.369843883,6.980991287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2017,Rice_2017,"Rice, J. 2017. Stock Assessment of Blue Shark in the Indian Ocean using Stock Synthesis. Working Party on Ecosystems and Bycatch, Indian Ocean Tuna Commission Report: IOTC-2017-WPEB13-33.",stock_assessment,standardized_biomass,ton,NA,NA,NA,NA,NA,stock_synthesis,multiple,NA,Indian,Indian,IUCN Pelagic sharks and rays - Dallas Nov 2018,NA,"4,11,13,16,18,21,35,36,37","47,51,57,58",Y,-20,80,Indian,Y,Y,p29f11,total biomass,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2166879.808,2167966.03,2167979.627,2167604.421,2166700.652,2167698.782,2167697.799,2167585.193,2167577.039,2167568.5,2166872.13,2166679.846,2164854.586,2165093.015,2165230.537,2161994.837,2158711.584,2157443.574,2150497.376,2146220.818,2143575.562,2140519.036,2136777.881,2134467.085,2132915.106,2129326.507,2127568.912,2123452.162,2119550.097,2119122.431,2120697.183,2118820.445,2119935.568,2119609.402,2115744.158,2112050.215,2108400.119,2105403.387,2098629.884,2091042.681,2081165.311,2074657.463,2063103.054,2052330.589,2037776.864,2024491.535,2013789.428,2007279.813,2003533.987,2002650.403,2004641.298,2003941.833,2011303.197,2010974.738,2005127.914,1989535.457,1968917.351,1955057.91,1943556.08,1934437.3,1926880.903,1920647.219,1913452.309,1909169.197,1900139.354,1896395.043,1886655.597,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2005,Skomal_2005a,Skomal et al. 2005 - INDICES OF BLUE AND MAKO SHARK ABUNDANCE DERIVED FROM U.S. ATLANTIC RECREATIONAL FISHERY DATA,other,nCPUE,individual,NA,NA,NA,NA,NA,GLM,line,tournament,"S_Cape_Cod, northeast USA",NA,NA,5,NA,21,N,41,-70,Atlantic,Y,Y,p1042f5a,solid,9,1042,Skomal_2005_BlueShark,Skomal_2005_BlueShark.txt,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3533,0.3509,0.5985,0.5577,0.4591,1.2836,1.8389,2.4711,1.6995,1.4086,0.7908,0.4615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2005,Skomal_2005a,Skomal et al. 2005 - INDICES OF BLUE AND MAKO SHARK ABUNDANCE DERIVED FROM U.S. ATLANTIC RECREATIONAL FISHERY DATA,other,nCPUE,individual,NA,NA,NA,NA,NA,GLM,line,tournament,"N_Cape_Cod, northeast USA",NA,NA,5,NA,21,N,42.2,-70,Atlantic,Y,Y,p1042f5b,solid,9,1042,Skomal_2005_BlueSharkN,Skomal_2005_BlueSharkN.txt,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5854,NA,1.6535,0.9207,0.3799,0.8639,0.4313,0.3819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galeomorphii,Carcharhiniformes,Carcharhinidae,Prionace,glauca,2016,Takeuchi_2016,"Takeuchi, Y., L. Tremblay-Boyer, M. Pilling, and J. Hampton. 2016. Assessment of blue shark in the southwestern Pacific. WCPFC-SC-12–2016/SA-WP-8 Rev. 1. WCPFC Scientific Committee Twelfth Regular Session, 3–11 August 2016, Bali, Indonesia.",stock_assessment,standardized_biomass,ton,NA,NA,NA,NA,NA,MULTIFAN-CL,multiple,NA,Southwest Pacific Ocean,South Pacific,IUCN Pelagic sharks and rays - Dallas Nov 2018,NA,"9,20,22,34,35,36,37","57,71,77,81",Y,-25,170,Pacific,Y,N,p51f20,"left panel, SSB, red line",,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26018.1306,31975.3086,30846.0669,25655.0968,23834.4971,24088.0895,26415.6379,28138.248,27873.2038,27694.5794,30627.066,25781.893,22060.0587,20498.7182,24727.6192,27832.9454,31111.1111,29290.5114,26346.4548,26167.9485,33075.7438,NA,NA,NA,NA,NA,NA
Squalomorphii,Pristiophoriformes,Pristiophoridae,Pristiophorus,cirratus,2007,Walker_2007b,Walker and Gason 2007 - Shark and other chondrichthyan byproduct and bycatch estimation in the Southern and Eastern Scalefish and Shark Fishery,fisheries,sCPUE,kg,NA,km,NA,divided_by_mean,NA,log_gamma,trawl,"0-800m, otter trawl",Central south Australia,NA,NA,"56,57",NA,57,Y,-38,139,"Indian, Pacific",N,Y,p74f3.04a,Table Adjusted to mean observed annual cpue; column: Standardized CPUE,,,,,"May represents in fact group: Pristiophorus cirratus, P. nudipinnis. Predominantly P. cirratus (at 82%; see Raoult, V., Peddemors, V., Rowling, K., & Williamson, J. E. (2020). Spatiotemporal distributions of two sympatric sawsharks (Pristiophorus cirratus and P. nudipinnis) in south-eastern Australian waters. Marine and Freshwater Research) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.399,0.592,0.969,1.263,0.545,0.556,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Squalomorphii,Pristiophoriformes,Pristiophoridae,Pristiophorus,cirratus,2007,Walker_2007b,Walker and Gason 2007 - Shark and other chondrichthyan byproduct and bycatch estimation in the Southern and Eastern Scalefish and Shark Fishery,fisheries,sCPUE,kg,NA,km,NA,divided_by_mean,NA,log_gamma,trawl,0-800m,Southeast Australia - Eastern region,NA,NA,56,NA,57,Y,-39,149,Pacific,N,Y,p75f3.04b,Table Adjusted to mean observed annual cpue; column: Standardized CPUE,,,,,"May represents in fact group: Pristiophorus cirratus, P. nudipinnis. Predominantly P. cirratus (at 82%; see Raoult, V., Peddemors, V., Rowling, K., & Williamson, J. E. (2020). Spatiotemporal distributions of two sympatric sawsharks (Pristiophorus cirratus and P. nudipinnis) in south-eastern Australian waters. Marine and Freshwater Research) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.238,0.073,0.438,0.381,0.562,0.904,0.409,0.566,0.842,0.412,0.386,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Squalomorphii,Pristiophoriformes,Pristiophoridae,Pristiophorus,cirratus,2007,Walker_2007b,Walker and Gason 2007 - Shark and other chondrichthyan byproduct and bycatch estimation in the Southern and Eastern Scalefish and Shark Fishery,fisheries,sCPUE,kg,NA,km,NA,divided_by_mean,NA,log_gamma,trawl,"0-800m, otter trawl",Central south Australia,NA,NA,"56,57",NA,57,Y,-38,139,"Indian, Pacific",N,Y,p76f3.04c,Table Adjusted to mean observed annual cpue; column: Standardized CPUE,,,,,"May represents in fact group: Pristiophorus cirratus, P. nudipinnis. Predominantly P. cirratus (at 82%; see Raoult, V., Peddemors, V., Rowling, K., & Williamson, J. E. (2020). Spatiotemporal distributions of two sympatric sawsharks (Pristiophorus cirratus and P. nudipinnis) in south-eastern Australian waters. Marine and Freshwater Research) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.427,0.897,2.853,0.383,0.711,2.171,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Squalomorphii,Pristiophoriformes,Pristiophoridae,Pristiophorus,cirratus,2007,Walker_2007b,Walker and Gason 2007 - Shark and other chondrichthyan byproduct and bycatch estimation in the Southern and Eastern Scalefish and Shark Fishery,fisheries,sCPUE,kg,NA,km,NA,divided_by_mean,NA,log_gamma,trawl,0-500m,Southeast Australia - Eastern region,NA,NA,56,NA,57,Y,-39,149,Pacific,N,Y,p77f3.04d,Table Adjusted to mean observed annual cpue; column: Standardized CPUE,,,,,"May represents in fact group: Pristiophorus cirratus, P. nudipinnis. Predominantly P. cirratus (at 82%; see Raoult, V., Peddemors, V., Rowling, K., & Williamson, J. E. (2020). Spatiotemporal distributions of two sympatric sawsharks (Pristiophorus cirratus and P. nudipinnis) in south-eastern Australian waters. Marine and Freshwater Research) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929,0.598,0.672,1.034,0.409,0.317,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Squalomorphii,Pristiophoriformes,Pristiophoridae,Pristiophorus,"cirratus,nudipinnis",2018,Tuck_2018a,"Tuck, G.N. (ed.) 2018. Stock Assessment for the Southern and Eastern Scalefish and Shark Fishery 2016 and 2017. Part 2, 2017. Australian Fisheries Management Authority and CSIRO Oceans and Atmosphere, Hobart. 837p.",fisheries,sCPUE,kg,hour,NA,NA,NA,NA,loess?,multiple?,NA,South and Southeast Australia,NA,NA,"56,57","22,36","57,81",N,-40,142,Pacific,Y,N,p534t11.6,CE,,,,,"Time-series represents group: Pristiophorus cirratus, P. nudipinnis. Predominantly P. cirratus (at 82%; see Raoult, V., Peddemors, V., Rowling, K., & Williamson, J. E. (2020). Spatiotemporal distributions of two sympatric sawsharks (Pristiophorus cirratus and P. nudipinnis) in south-eastern Australian waters. Marine and Freshwater Research)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3135,1.3338,1.1837,1.0906,1.2529,1.1011,1.0665,0.9359,0.8538,0.8401,0.8446,0.9368,0.8139,0.8536,1.0858,0.979,0.8724,0.8649,1.0087,1.0071,0.9205,0.8408,NA,NA,NA,NA
Batoidea,Rhinopristiformes,Pristidae,Pristis,pectinata,2012,Carlson_2012b,"Carlson et al. 2012. Relative abundance of smalltooth sawfish (Pristis pectinata) based on the Everglades National Park Creel Survey. NOAA Technical Memorandum NMFS-SEFSC-626, 15p.",other,sCPUE,individual,NA,NA,NA,divided_by_max,NA,delta_lognormal_GLM,line,creel_survey,Northwest Atlantic,NA,NA,12,NA,31,Y,25,-81,Atlantic,Y,N,p15f3,dots,17,15,Carlson_2012_SmalltoothSawfish,Carlson_2012_SmalltoothSawfish.txt,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1052,0.3197,0.1213,0.0311,0.1739,0.2808,0.5133,0.6202,0.3328,0.2784,0.6901,0.4744,0.9937,0.3298,0.7057,0.1315,0.4177,0.435,0.9363,0.5234,0.1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
